Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;Geo
942;CA-2016-142958;13.12.2019;20.12.2019;Standard Class;RW-19630;Rob Williams;Corporate;United States;Torrance;California;90503;West;OFF-BI-10001759;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue";6,1;2;0,2;2,21;33,835;-118,34;[33,835,-118,34]
456;CA-2016-100153;13.12.2019;17.12.2019;Standard Class;KH-16630;Ken Heidel;Corporate;United States;Norman;Oklahoma;73071;Central;TEC-AC-10001772;Technology;Accessories;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;63,88;4;0;24,91;35,222;-97,439;[35,222,-97,439]
3687;CA-2016-102792;13.12.2019;19.12.2019;Standard Class;JC-15340;Jasper Cacioppo;Consumer;United States;Riverside;California;92503;West;OFF-AR-10004757;Office Supplies;Art;Crayola Colored Pencils;9,84;3;0;3,25;33,953;-117,396;[33,953,-117,396]
3469;CA-2016-146143;14.12.2019;19.12.2019;Standard Class;MC-17845;Michael Chen;Consumer;United States;Jackson;Mississippi;39212;South;FUR-FU-10002045;Furniture;Furnishings;"Executive Impressions 14""";133,38;6;0;58,69;32,298;-90,184;[32,298,-90,184]
6395;CA-2016-129126;14.12.2019;19.12.2019;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;FUR-FU-10002937;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";396,92;4;0;198,46;40,714;-74,005;[40,714,-74,005]
7941;CA-2016-146325;14.12.2019;17.12.2019;First Class;DS-13180;David Smith;Corporate;United States;San Diego;California;92037;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81,42;2;0,2;-9,16;32,715;-117,157;[32,715,-117,157]
6397;CA-2016-129126;14.12.2019;19.12.2019;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;OFF-BI-10000279;Office Supplies;Binders;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";23,12;2;0,2;7,8;40,714;-74,005;[40,714,-74,005]
6392;CA-2016-129126;14.12.2019;19.12.2019;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;OFF-PA-10001471;Office Supplies;Paper;Strathmore Photo Frame Cards;14,62;2;0;6,73;40,714;-74,005;[40,714,-74,005]
6393;CA-2016-129126;14.12.2019;19.12.2019;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;OFF-LA-10003190;Office Supplies;Labels;Avery 474;5,76;2;0;2,82;40,714;-74,005;[40,714,-74,005]
6394;CA-2016-129126;14.12.2019;19.12.2019;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;21,48;6;0;10,53;40,714;-74,005;[40,714,-74,005]
6396;CA-2016-129126;14.12.2019;19.12.2019;Standard Class;PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East;OFF-ST-10004507;Office Supplies;Storage;Advantus Rolling Storage Box;17,15;1;0;4,63;40,714;-74,005;[40,714,-74,005]
7942;CA-2016-146325;14.12.2019;17.12.2019;First Class;DS-13180;David Smith;Corporate;United States;San Diego;California;92037;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;134,8;10;0;35,05;32,715;-117,157;[32,715,-117,157]
8263;CA-2016-100307;15.12.2019;19.12.2019;Standard Class;TC-21475;Tony Chapman;Home Office;United States;Fayetteville;Arkansas;72701;South;OFF-PA-10002552;Office Supplies;Paper;Xerox 1958;19,44;3;0;9,33;36,062;-94,157;[36,062,-94,157]
6648;US-2016-127334;15.12.2019;21.12.2019;Standard Class;MP-18175;Mike Pelletier;Home Office;United States;Springfield;Oregon;97477;West;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;87,17;2;0,2;8,72;44,046;-123,022;[44,046,-123,022]
6647;US-2016-127334;15.12.2019;21.12.2019;Standard Class;MP-18175;Mike Pelletier;Home Office;United States;Springfield;Oregon;97477;West;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;564,2;3;0,5;-304,67;44,046;-123,022;[44,046,-123,022]
8047;CA-2016-113600;15.12.2019;17.12.2019;Second Class;SH-20395;Shahid Hopkins;Consumer;United States;Cuyahoga Falls;Ohio;44221;East;OFF-BI-10000201;Office Supplies;Binders;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;2,21;3;0,7;-1,48;41,133;-81,484;[41,133,-81,484]
723;CA-2016-142335;15.12.2019;19.12.2019;Standard Class;MP-17965;Michael Paige;Corporate;United States;Detroit;Michigan;48205;Central;OFF-ST-10000036;Office Supplies;Storage;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;296,37;3;0;80,02;42,331;-83,045;[42,331,-83,045]
722;CA-2016-142335;15.12.2019;19.12.2019;Standard Class;MP-17965;Michael Paige;Corporate;United States;Detroit;Michigan;48205;Central;FUR-TA-10000198;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;1652,94;3;0;231,41;42,331;-83,045;[42,331,-83,045]
6378;US-2016-116442;15.12.2019;22.12.2019;Standard Class;BP-11230;Benjamin Patterson;Consumer;United States;Los Angeles;California;90004;West;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;14,76;2;0;4,28;34,052;-118,243;[34,052,-118,243]
8685;CA-2016-155446;16.12.2019;23.12.2019;Standard Class;TN-21040;Tanja Norvell;Home Office;United States;San Diego;California;92024;West;TEC-AC-10001445;Technology;Accessories;ImationÿUSB 2.0 SwivelÿFlash DriveÿUSBÿflash driveÿ- 4 GB - Pink;21,21;7;0;4,45;32,715;-117,157;[32,715,-117,157]
470;US-2016-100419;16.12.2019;20.12.2019;Second Class;CC-12670;Craig Carreira;Consumer;United States;Chicago;Illinois;60610;Central;OFF-BI-10002194;Office Supplies;Binders;Cardinal Hold-It CD Pocket;4,79;3;0,8;-7,9;41,85;-87,65;[41,85,-87,65]
6203;CA-2016-118332;16.12.2019;23.12.2019;Standard Class;PK-19075;Pete Kriz;Consumer;United States;Apple Valley;California;92307;West;FUR-CH-10001708;Furniture;Chairs;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;563,92;5;0,2;7,05;34,5;-117,185;[34,5,-117,185]
6720;CA-2016-130442;16.12.2019;19.12.2019;First Class;SF-20065;Sandra Flanagan;Consumer;United States;Goldsboro;North Carolina;27534;South;OFF-AP-10004859;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;34,94;3;0,2;3,06;35,384;-77,992;[35,384,-77,992]
1465;US-2016-104794;16.12.2019;19.12.2019;First Class;KD-16495;Keith Dawkins;Corporate;United States;New York City;New York;10009;East;OFF-FA-10001754;Office Supplies;Fasteners;Stockwell Gold Paper Clips;3,68;2;0;1,8;40,714;-74,005;[40,714,-74,005]
5912;CA-2016-155383;17.12.2019;22.12.2019;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Seattle;Washington;98115;West;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;46,53;3;0;13,03;47,606;-122,332;[47,606,-122,332]
8415;CA-2016-147109;17.12.2019;21.12.2019;Standard Class;AH-10075;Adam Hart;Corporate;United States;Arlington;Texas;76017;Central;TEC-AC-10002942;Technology;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;165,6;3;0,2;-6,21;32,735;-97,108;[32,735,-97,108]
3771;CA-2016-155530;17.12.2019;21.12.2019;Standard Class;CM-12160;Charles McCrossin;Consumer;United States;San Francisco;California;94122;West;FUR-TA-10004256;Furniture;Tables;Bretford ?Just In Time? Height-Adjustable Multi-Task Work Tables;2003,52;6;0,2;-325,57;37,774;-122,419;[37,774,-122,419]
8414;CA-2016-147109;17.12.2019;21.12.2019;Standard Class;AH-10075;Adam Hart;Corporate;United States;Arlington;Texas;76017;Central;OFF-PA-10001972;Office Supplies;Paper;Xerox 214;51,84;10;0,2;18,14;32,735;-97,108;[32,735,-97,108]
9016;CA-2016-131639;17.12.2019;23.12.2019;Standard Class;NS-18640;Noel Staavos;Corporate;United States;Carlsbad;New Mexico;88220;West;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;13,49;2;0,2;4,38;32,42;-104,228;[32,42,-104,228]
9017;CA-2016-131639;17.12.2019;23.12.2019;Standard Class;NS-18640;Noel Staavos;Corporate;United States;Carlsbad;New Mexico;88220;West;OFF-BI-10000948;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;11,42;1;0,2;3,85;32,42;-104,228;[32,42,-104,228]
9040;CA-2016-117121;17.12.2019;21.12.2019;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Detroit;Michigan;48205;Central;OFF-BI-10000545;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;9892,74;13;0;4946,37;42,331;-83,045;[42,331,-83,045]
1316;CA-2016-145919;18.12.2019;23.12.2019;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Los Angeles;California;90032;West;FUR-FU-10004960;Furniture;Furnishings;"Seth Thomas 12"" Clock w/ Goldtone Case";183,84;8;0;62,51;34,052;-118,243;[34,052,-118,243]
5022;CA-2016-133795;18.12.2019;24.12.2019;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;San Diego;California;92037;West;TEC-AC-10001465;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;72,64;2;0;21,79;32,715;-117,157;[32,715,-117,157]
5023;CA-2016-133795;18.12.2019;24.12.2019;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;San Diego;California;92037;West;TEC-AC-10003832;Technology;Accessories;LogitechÿP710e Mobile Speakerphone;772,47;3;0;146,77;32,715;-117,157;[32,715,-117,157]
7579;CA-2016-138597;18.12.2019;21.12.2019;First Class;PN-18775;Parhena Norris;Home Office;United States;Omaha;Nebraska;68104;Central;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;563,94;3;0;112,79;41,258;-95,937;[41,258,-95,937]
641;CA-2016-147067;18.12.2019;22.12.2019;Standard Class;JD-16150;Justin Deggeller;Corporate;United States;Minneapolis;Minnesota;55407;Central;FUR-FU-10000732;Furniture;Furnishings;Eldon 200 Class Desk Accessories;18,84;3;0;6,03;44,979;-93,263;[44,979,-93,263]
5658;CA-2016-145261;18.12.2019;21.12.2019;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;TEC-AC-10000991;Technology;Accessories;Sony Micro Vault Click 8 GB USB 2.0 Flash Drive;112,78;3;0,2;-8,46;44,942;-123,035;[44,942,-123,035]
5661;CA-2016-145261;18.12.2019;21.12.2019;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;TEC-PH-10004833;Technology;Phones;Macally Suction Cup Mount;28,68;3;0,2;-7,17;44,942;-123,035;[44,942,-123,035]
5659;CA-2016-145261;18.12.2019;21.12.2019;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;FUR-TA-10002530;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";377,45;5;0,5;-264,22;44,942;-123,035;[44,942,-123,035]
287;CA-2016-112697;18.12.2019;20.12.2019;Second Class;AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;33319;South;OFF-BI-10000778;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;254,06;7;0,7;-169,37;26,212;-80,249;[26,212,-80,249]
5655;CA-2016-145261;18.12.2019;21.12.2019;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;45,24;4;0,7;-30,16;44,942;-123,035;[44,942,-123,035]
8908;CA-2016-139934;18.12.2019;20.12.2019;First Class;AY-10555;Andy Yotov;Corporate;United States;San Francisco;California;94110;West;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;66,98;7;0,2;6,7;37,774;-122,419;[37,774,-122,419]
288;CA-2016-112697;18.12.2019;20.12.2019;Second Class;AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;33319;South;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;194,53;2;0,2;24,32;26,212;-80,249;[26,212,-80,249]
289;CA-2016-112697;18.12.2019;20.12.2019;Second Class;AH-10195;Alan Haines;Corporate;United States;Tamarac;Florida;33319;South;OFF-SU-10000646;Office Supplies;Supplies;Premier Automatic Letter Opener;961,48;5;0,2;-204,31;26,212;-80,249;[26,212,-80,249]
5660;CA-2016-145261;18.12.2019;21.12.2019;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-LA-10000407;Office Supplies;Labels;Avery White Multi-Purpose Labels;15,94;4;0,2;5,18;44,942;-123,035;[44,942,-123,035]
5656;CA-2016-145261;18.12.2019;21.12.2019;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-AR-10004078;Office Supplies;Art;Newell 312;18,69;4;0,2;2,34;44,942;-123,035;[44,942,-123,035]
5657;CA-2016-145261;18.12.2019;21.12.2019;First Class;AH-10120;Adrian Hane;Home Office;United States;Salem;Oregon;97301;West;OFF-PA-10003036;Office Supplies;Paper;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";11,65;2;0,2;3,79;44,942;-123,035;[44,942,-123,035]
4861;CA-2016-101546;18.12.2019;24.12.2019;Standard Class;GK-14620;Grace Kelly;Corporate;United States;Morristown;New Jersey;7960;East;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1793,98;2;0;843,17;40,796;-74,481;[40,796,-74,481]
3505;CA-2016-150945;18.12.2019;20.12.2019;Second Class;JK-16120;Julie Kriz;Home Office;United States;New York City;New York;10009;East;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;900,08;4;0;117,01;40,714;-74,005;[40,714,-74,005]
1315;CA-2016-145919;18.12.2019;23.12.2019;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Los Angeles;California;90032;West;OFF-PA-10003072;Office Supplies;Paper;"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream";38,88;6;0;18,66;34,052;-118,243;[34,052,-118,243]
1317;CA-2016-145919;18.12.2019;23.12.2019;Standard Class;HG-14965;Henry Goldwyn;Corporate;United States;Los Angeles;California;90032;West;OFF-SU-10003505;Office Supplies;Supplies;Premier Electric Letter Opener;579,3;5;0;28,96;34,052;-118,243;[34,052,-118,243]
5024;CA-2016-133795;18.12.2019;24.12.2019;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;San Diego;California;92037;West;FUR-FU-10003731;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak;39,92;4;0;11,18;32,715;-117,157;[32,715,-117,157]
5543;CA-2016-134936;19.12.2019;25.12.2019;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;455,97;6;0,5;-218,87;32,221;-110,926;[32,221,-110,926]
7792;CA-2016-108364;19.12.2019;24.12.2019;Standard Class;BP-11050;Barry Pond;Corporate;United States;Chicago;Illinois;60623;Central;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;1,8;5;0,8;-2,88;41,85;-87,65;[41,85,-87,65]
5544;CA-2016-134936;19.12.2019;25.12.2019;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;10,44;6;0,7;-7,66;32,221;-110,926;[32,221,-110,926]
5545;CA-2016-134936;19.12.2019;25.12.2019;Standard Class;ES-14080;Erin Smith;Corporate;United States;Tucson;Arizona;85705;West;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;5,21;2;0,7;-4,17;32,221;-110,926;[32,221,-110,926]
8430;CA-2016-118129;19.12.2019;21.12.2019;Second Class;CL-12565;Clay Ludtke;Consumer;United States;Reading;Pennsylvania;19601;East;FUR-FU-10004904;Furniture;Furnishings;"Eldon ""L"" Workstation Diamond Chairmat";303,92;5;0,2;-30,39;40,335;-75,926;[40,335,-75,926]
6171;CA-2016-141523;19.12.2019;24.12.2019;Second Class;MH-17440;Mark Haberlin;Corporate;United States;New York City;New York;10035;East;OFF-BI-10000948;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;34,25;3;0,2;11,56;40,714;-74,005;[40,714,-74,005]
6172;CA-2016-141523;19.12.2019;24.12.2019;Second Class;MH-17440;Mark Haberlin;Corporate;United States;New York City;New York;10035;East;OFF-AR-10001545;Office Supplies;Art;Newell 326;3,52;2;0;1,02;40,714;-74,005;[40,714,-74,005]
7029;US-2016-157840;20.12.2019;23.12.2019;Second Class;MC-17575;Matt Collins;Consumer;United States;Fremont;Nebraska;68025;Central;OFF-PA-10003673;Office Supplies;Paper;Strathmore Photo Mount Cards;33,9;5;0;15,59;41,433;-96,498;[41,433,-96,498]
3516;CA-2016-168536;20.12.2019;24.12.2019;Standard Class;SC-20800;Stuart Calhoun;Consumer;United States;Jackson;Mississippi;39212;South;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;66,3;3;0;8,62;32,298;-90,184;[32,298,-90,184]
3721;CA-2016-151155;20.12.2019;24.12.2019;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Jackson;Mississippi;39212;South;FUR-FU-10001918;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;18,92;4;0;7,38;32,298;-90,184;[32,298,-90,184]
3722;CA-2016-151155;20.12.2019;24.12.2019;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Jackson;Mississippi;39212;South;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;15,42;2;0;6,94;32,298;-90,184;[32,298,-90,184]
9349;CA-2016-114860;22.12.2019;28.12.2019;Standard Class;DN-13690;Duane Noonan;Consumer;United States;Moreno Valley;California;92553;West;FUR-FU-10000277;Furniture;Furnishings;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;842,72;8;0;202,25;33,937;-117,23;[33,937,-117,23]
9350;CA-2016-114860;22.12.2019;28.12.2019;Standard Class;DN-13690;Duane Noonan;Consumer;United States;Moreno Valley;California;92553;West;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;41,96;2;0;10,91;33,937;-117,23;[33,937,-117,23]
8668;CA-2016-149916;22.12.2019;24.12.2019;Second Class;ED-13885;Emily Ducich;Home Office;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;55,36;4;0,2;19,38;47,606;-122,332;[47,606,-122,332]
8669;CA-2016-149916;22.12.2019;24.12.2019;Second Class;ED-13885;Emily Ducich;Home Office;United States;Seattle;Washington;98115;West;TEC-MA-10000752;Technology;Machines;Texas Instrument TI-15 Fraction Calculator;11,56;1;0,2;3,76;47,606;-122,332;[47,606,-122,332]
1826;CA-2016-167507;22.12.2019;28.12.2019;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Redmond;Oregon;97756;West;FUR-FU-10001935;Furniture;Furnishings;3M Hangers With Command Adhesive;11,84;4;0,2;3,11;44,272;-121,173;[44,272,-121,173]
1827;CA-2016-167507;22.12.2019;28.12.2019;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Redmond;Oregon;97756;West;FUR-FU-10002878;Furniture;Furnishings;"Seth Thomas 14"" Day/Date Wall Clock";22,78;1;0,2;4,84;44,272;-121,173;[44,272,-121,173]
8512;CA-2016-103359;22.12.2019;26.12.2019;Standard Class;LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10035;East;OFF-BI-10004233;Office Supplies;Binders;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";25,58;2;0,2;8,95;40,714;-74,005;[40,714,-74,005]
1825;CA-2016-167507;22.12.2019;28.12.2019;Standard Class;SA-20830;Sue Ann Reed;Consumer;United States;Redmond;Oregon;97756;West;OFF-BI-10003694;Office Supplies;Binders;"Avery 3 1/2"" Diskette Storage Pages, 10/Pack";31,32;10;0,7;-25,06;44,272;-121,173;[44,272,-121,173]
6528;CA-2016-157791;23.12.2019;28.12.2019;Second Class;CA-11965;Carol Adams;Corporate;United States;Warwick;Rhode Island;2886;East;TEC-CO-10002095;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;4;0;899,98;41,7;-71,416;[41,7,-71,416]
3251;CA-2016-157868;23.12.2019;29.12.2019;Standard Class;MC-17590;Matt Collister;Corporate;United States;Grand Rapids;Michigan;49505;Central;OFF-FA-10000992;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;24,85;7;0;11,68;42,963;-85,668;[42,963,-85,668]
4891;CA-2016-135776;23.12.2019;30.12.2019;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-AR-10001246;Office Supplies;Art;Newell 317;8,82;3;0;2,56;47,606;-122,332;[47,606,-122,332]
4892;CA-2016-135776;23.12.2019;30.12.2019;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-PA-10001295;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;37,94;2;0;18,21;47,606;-122,332;[47,606,-122,332]
4893;CA-2016-135776;23.12.2019;30.12.2019;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-AR-10001231;Office Supplies;Art;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;4,2;2;0;1,18;47,606;-122,332;[47,606,-122,332]
4894;CA-2016-135776;23.12.2019;30.12.2019;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10002743;Office Supplies;Storage;SAFCO Boltless Steel Shelving;227,28;2;0;2,27;47,606;-122,332;[47,606,-122,332]
4895;CA-2016-135776;23.12.2019;30.12.2019;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;47,9;1;0;22,99;47,606;-122,332;[47,606,-122,332]
4896;CA-2016-135776;23.12.2019;30.12.2019;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-EN-10004773;Office Supplies;Envelopes;Staple envelope;61,96;2;0;30,36;47,606;-122,332;[47,606,-122,332]
4897;CA-2016-135776;23.12.2019;30.12.2019;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1117,92;4;0;55,9;47,606;-122,332;[47,606,-122,332]
8558;CA-2016-132829;23.12.2019;26.12.2019;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;TEC-PH-10004539;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;453,58;3;0,2;39,69;29,763;-95,363;[29,763,-95,363]
8560;CA-2016-132829;23.12.2019;26.12.2019;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;TEC-PH-10004345;Technology;Phones;Cisco SPA 502G IP Phone;287,88;3;0,2;35,98;29,763;-95,363;[29,763,-95,363]
8561;CA-2016-132829;23.12.2019;26.12.2019;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;TEC-PH-10004912;Technology;Phones;Cisco SPA112 2 Port Phone Adapter;131,88;3;0,2;14,84;29,763;-95,363;[29,763,-95,363]
8559;CA-2016-132829;23.12.2019;26.12.2019;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;45,36;9;0,2;14,74;29,763;-95,363;[29,763,-95,363]
8562;CA-2016-132829;23.12.2019;26.12.2019;Second Class;LA-16780;Laura Armstrong;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10000206;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;2,33;2;0,6;-0,76;29,763;-95,363;[29,763,-95,363]
2306;CA-2016-115574;23.12.2019;24.12.2019;First Class;BP-11185;Ben Peterman;Corporate;United States;Chicago;Illinois;60623;Central;FUR-BO-10003441;Furniture;Bookcases;Bush Westfield Collection Bookcases, Fully Assembled;141,37;2;0,3;-14,14;41,85;-87,65;[41,85,-87,65]
9674;CA-2016-114867;23.12.2019;28.12.2019;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Philadelphia;Pennsylvania;19143;East;TEC-PH-10002645;Technology;Phones;LG G2;1499,97;5;0,4;-374,99;39,952;-75,163;[39,952,-75,163]
4842;CA-2016-136049;23.12.2019;28.12.2019;Standard Class;NM-18520;Neoma Murray;Consumer;United States;Bowling Green;Ohio;43402;East;OFF-BI-10001267;Office Supplies;Binders;Universal Recycled Hanging Pressboard Report Binders, Letter Size;5,55;3;0,7;-4,07;41,374;-83,651;[41,374,-83,651]
9673;CA-2016-114867;23.12.2019;28.12.2019;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10000477;Office Supplies;Paper;Xerox 1952;7,97;2;0,2;2,69;39,952;-75,163;[39,952,-75,163]
1301;CA-2016-137043;23.12.2019;25.12.2019;Second Class;LC-17140;Logan Currie;Consumer;United States;Springfield;Virginia;22153;South;FUR-FU-10003664;Furniture;Furnishings;Electrix Architect's Clamp-On Swing Arm Lamp, Black;572,76;6;0;166,1;38,789;-77,187;[38,789,-77,187]
1302;CA-2016-137043;23.12.2019;25.12.2019;Second Class;LC-17140;Logan Currie;Consumer;United States;Springfield;Virginia;22153;South;FUR-FU-10003664;Furniture;Furnishings;Electrix Architect's Clamp-On Swing Arm Lamp, Black;286,38;3;0;83,05;38,789;-77,187;[38,789,-77,187]
1258;US-2016-168620;24.12.2019;28.12.2019;Second Class;RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South;OFF-BI-10001575;Office Supplies;Binders;GBC Linen Binding Covers;27,88;3;0,7;-20,45;35,227;-80,843;[35,227,-80,843]
1260;US-2016-168620;24.12.2019;28.12.2019;Second Class;RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South;TEC-AC-10004469;Technology;Accessories;Microsoft Sculpt Comfort Mouse;255,68;8;0,2;76,7;35,227;-80,843;[35,227,-80,843]
1259;US-2016-168620;24.12.2019;28.12.2019;Second Class;RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;540,05;3;0,2;-47,25;35,227;-80,843;[35,227,-80,843]
